id,name,location,station_type,power_kw,price_per_kwh,service_fee,status,install_date,operator_name,contact_phone,total_sessions,total_energy_kwh,total_income,latitude,longitude,remark
641,直流快充-0641号桩,西安邮电大学西区,直流快充,180.0,0.81,0.49,1,2022-03-26,校园能源管理中心,029-5700-8104,327,17658.00,22955.40,34.242901,108.933105,西区行政楼停车场
642,交流慢充-0642号桩,西安邮电大学雁塔校区,交流慢充,18.0,0.90,0.42,2,2024-12-25,云快充,029-3148-7673,450,2430.00,3207.60,34.222500,108.961304,雁塔校区实验楼停车场
643,直流快充-0643号桩,西安邮电大学东区,直流快充,108.0,1.17,0.32,1,2025-06-22,星星充电,029-0646-4004,385,20790.00,30977.10,34.233501,108.931206,东区B区停车场
644,双枪充电-0644号桩,西安邮电大学西区,双枪充电,169.0,1.13,0.45,0,2025-05-17,特来电,029-8242-4815,8,500.24,790.38,34.243103,108.926102,西区实验楼停车场
645,双枪充电-0645号桩,西安邮电大学雁塔校区,双枪充电,158.0,1.39,0.49,1,2024-03-16,云快充,029-9842-2637,259,31100.72,58469.35,34.220001,108.959602,雁塔校区学生服务中心
646,双枪充电-0646号桩,西安邮电大学东区,双枪充电,232.0,1.59,0.38,0,2021-01-03,星星充电,029-1142-6997,416,35709.44,70347.59,34.239403,108.934204,东区B区停车场
647,直流快充-0647号桩,西安邮电大学西区,直流快充,92.0,1.23,0.36,2,2025-08-25,国家电网,029-0961-2122,244,15264.64,24270.78,34.234100,108.927902,西区2号停车场
648,双枪充电-0648号桩,西安邮电大学雁塔校区,双枪充电,126.0,1.39,0.68,0,2024-04-05,校园能源管理中心,029-2561-1891,501,25881.66,53575.04,34.224800,108.959999,雁塔校区学生服务中心
649,直流快充-0649号桩,西安邮电大学东区,直流快充,153.0,0.93,0.56,0,2022-11-17,国家电网,029-0522-1380,558,40125.78,59787.41,34.236702,108.934700,东区B区停车场
650,直流快充-0650号桩,西安邮电大学西区,直流快充,163.0,1.41,0.49,0,2024-06-25,校园能源管理中心,029-2058-6274,572,59671.04,113374.98,34.238602,108.930305,西区2号停车场
651,双枪充电-0651号桩,西安邮电大学雁塔校区,双枪充电,167.0,0.89,0.47,1,2025-10-27,云快充,029-8357-0579,174,13366.68,18178.69,34.222000,108.955505,雁塔校区实验楼停车场
652,双枪充电-0652号桩,西安邮电大学东区,双枪充电,212.0,1.25,0.59,0,2023-03-28,国家电网,029-4202-9866,536,61361.28,112904.76,34.238903,108.935600,东区B区停车场
653,直流快充-0653号桩,西安邮电大学西区,直流快充,166.0,1.51,0.39,0,2024-08-21,云快充,029-2074-6222,526,64613.84,122766.30,34.236603,108.925301,西区1号停车场
654,交流慢充-0654号桩,西安邮电大学雁塔校区,交流慢充,13.0,1.48,0.67,0,2023-08-02,特来电,029-2408-1490,487,3292.12,7078.06,34.220703,108.958900,雁塔校区实验楼停车场
655,交流慢充-0655号桩,西安邮电大学东区,交流慢充,20.0,1.59,0.33,0,2025-08-13,云快充,029-2594-2221,6,82.80,158.98,34.239201,108.932404,东区B区停车场
656,交流慢充-0656号桩,西安邮电大学西区,交流慢充,8.0,1.20,0.57,1,2025-03-07,星星充电,029-0636-0147,441,2787.12,4933.20,34.234600,108.930305,西区行政楼停车场
657,交流慢充-0657号桩,西安邮电大学雁塔校区,交流慢充,8.0,0.90,0.44,2,2022-04-08,校园能源管理中心,029-4149-2665,526,2146.08,2875.75,34.228901,108.954803,雁塔校区学生服务中心
658,直流快充-0658号桩,西安邮电大学东区,直流快充,89.0,1.30,0.69,2,2022-09-02,星星充电,029-0622-5013,512,28707.84,57128.60,34.236504,108.932404,东区B区停车场
659,交流慢充-0659号桩,西安邮电大学西区,交流慢充,18.0,1.42,0.66,0,2022-07-26,星星充电,029-7049-3514,588,4974.48,10346.92,34.240303,108.933304,西区宿舍停车场
660,直流快充-0660号桩,西安邮电大学雁塔校区,直流快充,125.0,1.38,0.54,0,2022-03-04,星星充电,029-2951-8830,361,28880.00,55449.60,34.229500,108.961205,雁塔校区南门停车场
661,交流慢充-0661号桩,西安邮电大学东区,交流慢充,13.0,1.16,0.49,2,2023-09-03,国家电网,029-3848-8135,91,544.18,897.90,34.233303,108.935600,东区B区停车场
662,双枪充电-0662号桩,西安邮电大学西区,双枪充电,216.0,1.37,0.53,0,2025-11-13,国家电网,029-3214-2825,582,89255.52,169585.50,34.239101,108.929001,西区实验楼停车场
663,双枪充电-0663号桩,西安邮电大学雁塔校区,双枪充电,173.0,1.17,0.59,0,2022-10-18,云快充,029-5945-4537,553,64098.23,112812.89,34.221802,108.958702,雁塔校区地下停车场
664,直流快充-0664号桩,西安邮电大学东区,直流快充,171.0,0.85,0.42,0,2024-07-09,特来电,029-5851-7324,255,13517.55,17167.29,34.235802,108.927803,东区B区停车场
665,交流慢充-0665号桩,西安邮电大学西区,交流慢充,15.0,0.87,0.62,0,2022-06-20,校园能源管理中心,029-0821-8135,183,1509.75,2249.53,34.241600,108.933205,西区行政楼停车场
666,交流慢充-0666号桩,西安邮电大学雁塔校区,交流慢充,15.0,1.20,0.61,0,2022-01-20,国家电网,029-3079-0064,452,2576.40,4663.28,34.224003,108.962906,雁塔校区地下停车场
667,双枪充电-0667号桩,西安邮电大学东区,双枪充电,178.0,0.84,0.67,0,2023-05-25,校园能源管理中心,029-5426-1754,380,22997.60,34726.38,34.234303,108.932205,东区体育场停车场
668,双枪充电-0668号桩,西安邮电大学西区,双枪充电,164.0,1.36,0.54,0,2022-07-02,星星充电,029-3193-3420,268,20657.44,39249.14,34.237103,108.932701,西区宿舍停车场
669,双枪充电-0669号桩,西安邮电大学雁塔校区,双枪充电,172.0,0.82,0.41,1,2025-07-09,星星充电,029-3866-0090,104,13237.12,16281.66,34.224800,108.955704,雁塔校区北门停车场
670,双枪充电-0670号桩,西安邮电大学东区,双枪充电,144.0,1.11,0.53,0,2022-08-02,国家电网,029-9497-2713,55,4514.40,7403.62,34.237103,108.935005,东区A区停车场
671,直流快充-0671号桩,西安邮电大学西区,直流快充,110.0,1.55,0.34,1,2023-01-20,国家电网,029-2485-5246,269,11244.20,21251.54,34.233902,108.926506,西区实验楼停车场
672,交流慢充-0672号桩,西安邮电大学雁塔校区,交流慢充,21.0,1.32,0.41,0,2024-11-05,星星充电,029-6911-6830,358,3533.46,6112.89,34.226501,108.957703,雁塔校区实验楼停车场
673,交流慢充-0673号桩,西安邮电大学东区,交流慢充,10.0,1.18,0.44,2,2021-09-26,国家电网,029-0938-6734,312,1591.20,2577.74,34.234100,108.930702,东区体育场停车场
674,直流快充-0674号桩,西安邮电大学西区,直流快充,176.0,0.95,0.43,0,2024-06-07,校园能源管理中心,029-5364-0372,345,32181.60,44410.61,34.236500,108.925003,西区宿舍停车场
675,双枪充电-0675号桩,西安邮电大学雁塔校区,双枪充电,222.0,1.55,0.48,0,2021-12-26,国家电网,029-4961-1475,100,14874.00,30194.22,34.225502,108.957306,雁塔校区实验楼停车场
676,交流慢充-0676号桩,西安邮电大学东区,交流慢充,17.0,1.03,0.43,0,2024-04-20,云快充,029-0864-2578,439,3507.61,5121.11,34.234001,108.930901,东区体育场停车场
677,直流快充-0677号桩,西安邮电大学西区,直流快充,166.0,1.30,0.38,0,2023-03-05,星星充电,029-0834-5493,383,32424.78,54473.63,34.239700,108.928406,西区1号停车场
678,直流快充-0678号桩,西安邮电大学雁塔校区,直流快充,120.0,0.86,0.65,0,2021-05-23,校园能源管理中心,029-9961-1793,57,3693.60,5577.34,34.222702,108.962303,雁塔校区地下停车场
679,双枪充电-0679号桩,西安邮电大学东区,双枪充电,139.0,1.30,0.54,0,2021-08-27,国家电网,029-5382-0523,305,26284.90,48364.21,34.238003,108.932999,东区图书馆停车场
680,交流慢充-0680号桩,西安邮电大学西区,交流慢充,11.0,0.99,0.45,0,2022-01-22,特来电,029-9753-4841,470,2636.70,3796.85,34.238701,108.929504,西区实验楼停车场
681,交流慢充-0681号桩,西安邮电大学雁塔校区,交流慢充,11.0,1.17,0.63,1,2023-09-04,特来电,029-8740-4638,35,146.30,263.34,34.221001,108.959099,雁塔校区学生服务中心
682,交流慢充-0682号桩,西安邮电大学东区,交流慢充,17.0,0.86,0.46,1,2023-08-07,国家电网,029-3415-2113,143,899.47,1187.30,34.236702,108.932503,东区图书馆停车场
683,直流快充-0683号桩,西安邮电大学西区,直流快充,106.0,1.15,0.66,0,2021-08-20,校园能源管理中心,029-1588-8854,533,43503.46,78741.26,34.235703,108.928207,西区实验楼停车场
684,交流慢充-0684号桩,西安邮电大学雁塔校区,交流慢充,18.0,1.35,0.45,0,2023-10-03,云快充,029-4667-6946,595,8139.60,14651.28,34.221703,108.957504,雁塔校区实验楼停车场
685,直流快充-0685号桩,西安邮电大学东区,直流快充,135.0,0.98,0.56,2,2023-11-06,星星充电,029-3455-6058,46,4595.40,7076.92,34.240704,108.928299,东区图书馆停车场
686,交流慢充-0686号桩,西安邮电大学西区,交流慢充,7.0,1.10,0.66,0,2024-12-02,国家电网,029-7774-4547,539,1622.39,2855.41,34.241302,108.933907,西区1号停车场
687,交流慢充-0687号桩,西安邮电大学雁塔校区,交流慢充,9.0,1.23,0.30,0,2021-09-23,校园能源管理中心,029-6107-6546,15,91.80,140.45,34.225300,108.963501,雁塔校区实验楼停车场
688,直流快充-0688号桩,西安邮电大学东区,直流快充,117.0,1.48,0.37,0,2021-04-03,校园能源管理中心,029-3079-0301,543,47012.94,86973.95,34.234901,108.927704,东区行政楼停车场
689,直流快充-0689号桩,西安邮电大学西区,直流快充,158.0,1.18,0.63,1,2025-10-11,国家电网,029-0163-8023,135,8958.60,16215.07,34.237602,108.931404,西区实验楼停车场
690,交流慢充-0690号桩,西安邮电大学雁塔校区,交流慢充,9.0,1.43,0.54,1,2021-03-20,云快充,029-5935-4231,398,1217.88,2399.22,34.225601,108.954201,雁塔校区南门停车场
691,双枪充电-0691号桩,西安邮电大学东区,双枪充电,185.0,1.39,0.34,1,2023-06-14,校园能源管理中心,029-4012-0065,431,32691.35,56556.04,34.237503,108.935799,东区B区停车场
692,双枪充电-0692号桩,西安邮电大学西区,双枪充电,151.0,1.20,0.52,0,2025-06-15,特来电,029-3308-8234,89,6181.94,10632.94,34.238903,108.925705,西区2号停车场
693,直流快充-0693号桩,西安邮电大学雁塔校区,直流快充,143.0,1.15,0.46,0,2025-08-04,校园能源管理中心,029-7664-5191,479,48632.87,78298.92,34.225800,108.963402,雁塔校区实验楼停车场
694,双枪充电-0694号桩,西安邮电大学东区,双枪充电,128.0,1.36,0.49,0,2022-03-21,特来电,029-7176-7149,487,21194.24,39209.34,34.242104,108.930603,东区B区停车场
695,交流慢充-0695号桩,西安邮电大学西区,交流慢充,22.0,1.00,0.60,1,2021-06-24,国家电网,029-0598-2258,182,1361.36,2178.18,34.234901,108.924400,西区2号停车场
696,交流慢充-0696号桩,西安邮电大学雁塔校区,交流慢充,7.0,0.85,0.43,0,2021-04-06,云快充,029-2827-2153,393,1678.11,2147.98,34.226402,108.957100,雁塔校区学生服务中心
697,交流慢充-0697号桩,西安邮电大学东区,交流慢充,12.0,1.36,0.68,0,2024-12-20,国家电网,029-1143-5833,564,2910.24,5936.89,34.233200,108.935204,东区B区停车场
698,交流慢充-0698号桩,西安邮电大学西区,交流慢充,7.0,1.53,0.59,1,2022-07-10,校园能源管理中心,029-1627-2902,94,361.90,767.23,34.238800,108.929802,西区1号停车场
699,交流慢充-0699号桩,西安邮电大学雁塔校区,交流慢充,9.0,1.01,0.54,1,2025-08-02,校园能源管理中心,029-0937-9589,579,1928.07,2988.51,34.229000,108.961899,雁塔校区学生服务中心
700,直流快充-0700号桩,西安邮电大学东区,直流快充,131.0,0.90,0.56,0,2021-06-20,国家电网,029-5490-5387,535,25931.45,37859.92,34.241302,108.932999,东区A区停车场
701,直流快充-0701号桩,西安邮电大学西区,直流快充,121.0,1.49,0.42,0,2024-03-27,特来电,029-2167-1838,432,36590.40,69887.66,34.243401,108.930504,西区2号停车场
702,双枪充电-0702号桩,西安邮电大学雁塔校区,双枪充电,195.0,0.98,0.36,1,2023-08-18,云快充,029-1335-3009,219,17082.00,22889.88,34.229603,108.954201,雁塔校区学生服务中心
703,双枪充电-0703号桩,西安邮电大学东区,双枪充电,232.0,0.95,0.31,1,2022-05-22,云快充,029-4790-6603,389,35196.72,44347.87,34.238903,108.933205,东区行政楼停车场
704,双枪充电-0704号桩,西安邮电大学西区,双枪充电,176.0,1.20,0.61,0,2025-12-10,星星充电,029-0467-6575,339,23865.60,43196.74,34.242001,108.930801,西区1号停车场
705,双枪充电-0705号桩,西安邮电大学雁塔校区,双枪充电,200.0,0.90,0.31,0,2024-06-21,星星充电,029-0384-4244,306,21420.00,25918.20,34.222401,108.962303,雁塔校区北门停车场
706,直流快充-0706号桩,西安邮电大学东区,直流快充,72.0,1.15,0.44,1,2022-04-13,校园能源管理中心,029-9197-7070,15,691.20,1099.01,34.242104,108.936401,东区A区停车场
707,双枪充电-0707号桩,西安邮电大学西区,双枪充电,220.0,0.96,0.40,0,2024-07-26,校园能源管理中心,029-8300-5298,95,16302.00,22170.72,34.235500,108.929604,西区宿舍停车场
708,直流快充-0708号桩,西安邮电大学雁塔校区,直流快充,125.0,0.93,0.33,2,2021-07-19,云快充,029-7149-1814,86,8062.50,10158.75,34.226902,108.954399,雁塔校区学生服务中心
709,直流快充-0709号桩,西安邮电大学东区,直流快充,170.0,1.20,0.67,0,2024-02-27,星星充电,029-2898-4941,459,27310.50,51070.64,34.236301,108.933403,东区行政楼停车场
710,直流快充-0710号桩,西安邮电大学西区,直流快充,180.0,1.57,0.68,1,2025-05-27,校园能源管理中心,029-1724-1070,153,15147.00,34080.75,34.239300,108.924606,西区实验楼停车场
711,交流慢充-0711号桩,西安邮电大学雁塔校区,交流慢充,16.0,1.22,0.63,0,2025-05-26,特来电,029-2923-5756,126,907.20,1678.32,34.229000,108.961700,雁塔校区地下停车场
712,交流慢充-0712号桩,西安邮电大学东区,交流慢充,22.0,0.91,0.69,0,2025-02-15,云快充,029-4704-2510,335,5527.50,8844.00,34.234203,108.933304,东区体育场停车场
713,交流慢充-0713号桩,西安邮电大学西区,交流慢充,16.0,1.42,0.54,0,2025-10-03,云快充,029-9358-2200,513,5417.28,10617.87,34.233700,108.925705,西区1号停车场
714,直流快充-0714号桩,西安邮电大学雁塔校区,直流快充,113.0,1.59,0.35,1,2024-06-01,云快充,029-4580-0143,249,20258.64,39301.76,34.220200,108.956406,雁塔校区学生服务中心
715,双枪充电-0715号桩,西安邮电大学东区,双枪充电,194.0,1.56,0.46,0,2023-03-24,特来电,029-2035-1673,364,31777.20,64189.94,34.242901,108.936302,东区B区停车场
716,双枪充电-0716号桩,西安邮电大学西区,双枪充电,232.0,0.97,0.55,0,2024-09-18,特来电,029-6989-6457,263,35389.28,53791.71,34.234703,108.929703,西区宿舍停车场
717,直流快充-0717号桩,西安邮电大学雁塔校区,直流快充,126.0,1.56,0.64,0,2023-11-03,特来电,029-1331-0678,142,10556.28,23223.81,34.222401,108.954102,雁塔校区地下停车场
718,直流快充-0718号桩,西安邮电大学东区,直流快充,84.0,1.53,0.34,0,2025-08-14,校园能源管理中心,029-7045-0275,240,8467.20,15833.66,34.237202,108.932404,东区行政楼停车场
719,双枪充电-0719号桩,西安邮电大学西区,双枪充电,231.0,1.02,0.44,0,2023-01-26,星星充电,029-8165-5895,40,2956.80,4316.93,34.236801,108.932800,西区1号停车场
720,双枪充电-0720号桩,西安邮电大学雁塔校区,双枪充电,186.0,1.28,0.49,0,2024-01-12,校园能源管理中心,029-8707-0598,564,79727.04,141116.86,34.224400,108.962601,雁塔校区实验楼停车场
721,直流快充-0721号桩,西安邮电大学东区,直流快充,98.0,0.98,0.42,1,2024-11-07,校园能源管理中心,029-4001-8645,537,32628.12,45679.37,34.240002,108.936203,东区A区停车场
722,直流快充-0722号桩,西安邮电大学西区,直流快充,88.0,1.24,0.63,0,2025-05-02,校园能源管理中心,029-9247-3833,244,8803.52,16462.58,34.241703,108.929100,西区宿舍停车场
723,直流快充-0723号桩,西安邮电大学雁塔校区,直流快充,174.0,1.37,0.34,0,2024-12-15,云快充,029-6383-2120,370,39915.60,68255.68,34.229103,108.957100,雁塔校区实验楼停车场
724,双枪充电-0724号桩,西安邮电大学东区,双枪充电,166.0,1.50,0.67,0,2024-09-18,云快充,029-0946-8261,48,2390.40,5187.17,34.240200,108.936501,东区B区停车场
725,双枪充电-0725号桩,西安邮电大学西区,双枪充电,170.0,0.97,0.67,1,2025-12-05,国家电网,029-3400-5223,403,48642.10,79773.05,34.240303,108.932205,西区2号停车场
726,直流快充-0726号桩,西安邮电大学雁塔校区,直流快充,143.0,1.35,0.44,0,2025-07-21,星星充电,029-0467-6802,431,28967.51,51851.84,34.221001,108.962700,雁塔校区实验楼停车场
727,直流快充-0727号桩,西安邮电大学东区,直流快充,147.0,0.84,0.38,0,2024-03-03,国家电网,029-9219-5963,219,24466.68,29849.35,34.241901,108.927505,东区体育场停车场
728,双枪充电-0728号桩,西安邮电大学西区,双枪充电,179.0,1.01,0.35,0,2025-01-11,国家电网,029-3946-8087,10,698.10,949.42,34.234303,108.928703,西区行政楼停车场
729,交流慢充-0729号桩,西安邮电大学雁塔校区,交流慢充,9.0,0.88,0.35,1,2023-01-19,特来电,029-0249-4219,562,1770.30,2177.47,34.229103,108.955605,雁塔校区地下停车场
730,直流快充-0730号桩,西安邮电大学东区,直流快充,76.0,1.38,0.32,0,2025-01-16,云快充,029-6368-4317,320,12160.00,20672.00,34.239201,108.931999,东区A区停车场
731,交流慢充-0731号桩,西安邮电大学西区,交流慢充,11.0,1.19,0.66,1,2023-02-14,校园能源管理中心,029-4513-8352,433,2905.43,5375.05,34.239502,108.928604,西区2号停车场
732,双枪充电-0732号桩,西安邮电大学雁塔校区,双枪充电,233.0,0.92,0.51,0,2025-09-19,国家电网,029-3260-0635,226,27908.74,39909.50,34.224903,108.963005,雁塔校区地下停车场
733,交流慢充-0733号桩,西安邮电大学东区,交流慢充,12.0,1.51,0.59,1,2024-06-12,校园能源管理中心,029-0579-7522,456,1915.20,4021.92,34.242702,108.928703,东区体育场停车场
